CustomerKey,CurrentAge,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,NumberCarsOwned,TotalPaid,DateDiffMonthPlusOne,AvgSpendFromFirstAndLast,BikeBuyer
11339,53,M,20000,1,0,Graduate Degree,Clerical,0,4838.8816,4,1209.7204,1
11340,73,F,10000,1,0,Graduate Degree,Clerical,0,4876.4296,4,1219.1074,1
11341,78,M,20000,1,0,Graduate Degree,Clerical,0,9052.1604,28,323.2914,1
11342,47,M,30000,5,0,Graduate Degree,Clerical,0,54.112,1,54.112,0
11343,45,M,10000,1,0,Bachelors,Manual,0,9085.2994,28,324.4749,1
11344,57,F,10000,1,0,Partial College,Manual,0,8972.3904,27,332.3107,1
11345,58,F,10000,1,0,Partial College,Manual,0,4866.5176,3,1622.1725,1
11346,54,F,10000,2,0,Partial College,Manual,1,4975.8686,5,995.1737,1
11347,48,M,10000,2,0,Partial College,Manual,1,15.448,1,15.448,0
11348,59,M,10000,2,0,Partial College,Manual,1,75.107,1,75.107,0
11349,55,F,10000,2,0,Partial College,Manual,1,75.107,1,75.107,0
11350,78,F,30000,1,0,Graduate Degree,Clerical,0,42.5095,1,42.5095,0
11351,70,F,20000,1,0,Bachelors,Clerical,0,8915.1734,27,330.1916,1
11352,75,M,10000,2,0,Partial College,Manual,1,15.448,1,15.448,0
11353,74,F,30000,1,0,Bachelors,Clerical,0,8926.2124,27,330.6004,1
11354,73,F,20000,1,0,Partial College,Manual,0,25.382,1,25.382,0
11355,72,M,40000,1,0,Graduate Degree,Clerical,0,15.448,1,15.448,0
11356,35,M,10000,0,0,Partial College,Manual,1,5601.5658,30,186.7188,1
11357,36,M,10000,0,0,Partial College,Manual,1,5462.8992,29,188.3758,1
11358,36,F,10000,0,0,Partial College,Manual,1,5563.4323,30,185.4477,1
11359,36,M,10000,0,0,Partial College,Manual,1,5480.8777,31,176.8025,1
11360,36,M,10000,0,0,Partial College,Manual,1,5553.5093,31,179.1454,1
11361,38,F,10000,0,0,High School,Manual,2,127.031,2,63.5155,0
11362,37,M,10000,0,0,High School,Manual,2,85.3835,7,12.1976,0
11363,37,M,10000,0,0,High School,Manual,2,5564.5703,31,179.5022,1
11364,35,F,10000,1,1,High School,Manual,0,5438.6113,31,175.439,1
11365,36,F,10000,1,1,High School,Manual,0,5552.3933,32,173.5122,1
11366,35,F,20000,0,0,Bachelors,Clerical,0,85.3835,3,28.4611,0
11367,36,M,20000,0,0,Bachelors,Clerical,0,95.3175,5,19.0635,0
11368,36,M,10000,1,1,High School,Manual,0,5642.3957,31,182.0127,1
11369,36,F,20000,0,0,Bachelors,Clerical,0,131.451,6,21.9085,0
11370,37,F,20000,0,0,Bachelors,Clerical,0,88.367,4,22.0917,0
11371,37,F,20000,0,0,Bachelors,Clerical,0,82.853,2,41.4265,0
11372,37,F,20000,0,0,Bachelors,Clerical,0,5487.2203,31,177.0071,1
11373,66,F,30000,1,0,Bachelors,Clerical,0,42.5095,1,42.5095,0
11374,72,M,30000,1,0,Bachelors,Clerical,0,76.212,1,76.212,0
11375,72,M,30000,1,0,Bachelors,Clerical,0,15.448,1,15.448,0
11376,72,M,40000,1,0,Graduate Degree,Clerical,0,86.7205,1,86.7205,0
11377,54,M,30000,4,0,Graduate Degree,Clerical,0,92.787,1,92.787,0
11378,55,F,10000,1,1,High School,Manual,1,4902.2107,5,980.4421,1
11379,44,M,10000,1,1,High School,Manual,1,4890.7945,5,978.1589,1
11380,56,M,20000,2,0,Partial College,Manual,1,6450.8908,17,379.4641,1
11381,50,F,20000,2,0,Partial College,Manual,1,9017.9273,27,333.9973,1
11382,46,M,20000,2,0,Partial College,Manual,1,4800.2176,4,1200.0544,1
11383,54,F,30000,3,0,Graduate Degree,Clerical,0,54.112,1,54.112,0
11384,49,F,30000,3,0,Bachelors,Clerical,0,54.112,1,54.112,0
11385,49,M,30000,3,0,Bachelors,Clerical,0,15.448,1,15.448,0
11386,49,F,30000,3,0,Bachelors,Clerical,0,76.212,1,76.212,0
11387,56,F,40000,3,0,Graduate Degree,Clerical,0,7689.4743,22,349.5215,1
11388,55,M,40000,3,0,Graduate Degree,Clerical,0,7720.3591,22,350.9254,1
11389,39,M,10000,1,1,High School,Manual,1,76.212,1,76.212,0
11390,44,F,10000,1,1,High School,Manual,1,54.112,1,54.112,0
11391,44,F,10000,2,2,High School,Manual,0,37.548,1,37.548,0
11392,39,M,10000,2,2,High School,Manual,0,32.034,1,32.034,0
11393,46,M,10000,2,2,High School,Manual,0,15.448,1,15.448,0
11394,45,M,10000,2,2,High School,Manual,0,9018.9772,26,346.8837,1
11395,44,F,30000,0,0,Bachelors,Clerical,0,6331.617,16,395.726,1
11396,45,M,10000,2,2,High School,Manual,1,32.034,1,32.034,0
11397,46,F,20000,0,0,Partial College,Manual,1,42.5095,1,42.5095,0
11398,45,M,30000,0,0,Bachelors,Clerical,0,8966.0144,26,344.8467,1
11399,45,F,30000,1,0,Bachelors,Clerical,0,15.448,1,15.448,0
11400,40,M,40000,0,0,Graduate Degree,Clerical,0,7699.3973,25,307.9758,1
11401,45,F,40000,0,0,Graduate Degree,Clerical,0,5548.0612,6,924.6768,1
11402,45,F,40000,0,0,Graduate Degree,Clerical,0,5590.5597,6,931.7599,1
11403,40,F,40000,0,0,Graduate Degree,Clerical,0,5561.6197,8,695.2024,1
11404,63,F,10000,3,0,Partial College,Manual,2,37.548,1,37.548,0
11405,63,F,10000,3,0,Partial College,Manual,2,59.659,1,59.659,0
11406,63,F,20000,2,0,Partial College,Manual,1,4878.6175,4,1219.6543,1
11407,63,M,20000,2,0,Partial College,Manual,1,59.659,1,59.659,0
11408,56,M,10000,2,1,High School,Manual,2,38.0895,1,38.0895,0
11409,41,F,10000,2,2,High School,Manual,1,4910.6956,3,1636.8985,1
11410,46,M,20000,1,1,Partial College,Manual,0,4932.7956,4,1233.1989,1
11411,61,M,80000,3,2,Partial College,Professional,1,42.5095,1,42.5095,0
11412,61,F,80000,4,2,Partial College,Professional,1,10917.3563,24,454.8898,1
11413,61,F,80000,4,2,Partial College,Professional,1,7944.6742,26,305.5643,1
11414,61,M,80000,4,2,Partial College,Professional,1,7946.9063,26,305.6502,1
11415,71,M,90000,5,0,Partial College,Professional,2,15.448,1,15.448,0
11416,70,F,60000,3,1,Partial High School,Skilled Manual,4,5445.5046,7,777.9292,1
11417,70,F,70000,5,1,High School,Professional,2,12429.5471,14,887.8247,1
11418,70,M,90000,5,0,Partial College,Professional,2,44.178,1,44.178,0
11419,70,M,150000,3,4,Graduate Degree,Management,4,256.084,4,64.021,0
11420,68,M,100000,2,3,Bachelors,Management,4,12376.8512,13,952.0654,1
11421,68,F,110000,3,4,Bachelors,Management,4,10806.9444,24,450.2893,1
11422,68,M,170000,4,4,Bachelors,Management,3,7818.1738,28,279.2204,1
11423,60,F,80000,4,2,Partial College,Professional,1,10944.9923,23,475.8692,1
11424,56,F,80000,4,2,Partial College,Professional,2,48.598,1,48.598,0
11425,55,F,90000,4,2,High School,Professional,2,11634.1348,14,831.0096,1
11426,61,M,110000,3,4,Bachelors,Management,4,38.664,1,38.664,0
11427,61,F,110000,2,5,Partial College,Professional,2,10959.3794,23,476.4947,1
11428,61,F,120000,2,5,Bachelors,Management,2,10999.4579,23,478.2373,1
11429,62,M,80000,4,1,Partial College,Professional,2,11567.5603,13,889.8123,1
11430,63,F,90000,4,1,High School,Professional,2,93.903,1,93.903,0
11431,46,M,110000,4,5,Partial College,Professional,2,10953.8434,22,497.9019,1
11432,63,F,80000,4,2,High School,Professional,2,10309.8713,13,793.067,1
11433,63,M,80000,5,2,High School,Professional,2,14265.184,10,1426.5184,1
11434,58,M,170000,5,5,Partial College,Professional,4,77.8585,2,38.9292,0
11435,65,F,100000,3,4,Partial College,Management,4,38.664,1,38.664,0
11436,64,F,160000,3,5,Partial College,Management,4,90.345,2,45.1725,0
11437,65,M,90000,4,1,High School,Management,3,59.659,1,59.659,0
11438,65,F,130000,4,5,High School,Management,4,38.664,1,38.664,0
11439,67,F,90000,4,1,High School,Management,3,13800.5331,12,1150.0444,1
11440,67,M,80000,5,0,Partial High School,Skilled Manual,2,86.7205,1,86.7205,0
11441,68,F,90000,5,0,Partial High School,Skilled Manual,2,48.598,1,48.598,0
11442,67,M,90000,5,0,Partial High School,Skilled Manual,2,38.664,1,38.664,0
11443,39,F,60000,0,0,Bachelors,Professional,4,9099.6753,29,313.7819,1
11444,39,F,70000,0,0,Bachelors,Professional,3,8990.3023,25,359.612,1
11445,40,F,70000,0,0,Bachelors,Professional,3,8948.3234,25,357.9329,1
11446,40,F,70000,0,0,Bachelors,Professional,3,9101.8964,25,364.0758,1
11447,40,F,70000,0,0,Bachelors,Professional,4,8926.2124,24,371.9255,1
11448,40,M,80000,0,0,Bachelors,Professional,3,8985.8714,25,359.4348,1
11449,40,M,80000,0,0,Bachelors,Professional,3,8984.0039,25,359.3601,1
11450,39,M,130000,4,5,High School,Management,4,9031.4527,25,361.2581,1
11451,40,M,70000,0,0,Bachelors,Professional,4,9115.6868,24,379.8202,1
11452,41,F,80000,0,0,Bachelors,Professional,3,9042.2594,24,376.7608,1
11453,36,M,80000,0,0,Bachelors,Professional,3,9035.5632,24,376.4818,1
11454,41,F,80000,0,0,Bachelors,Professional,3,8938.3894,24,372.4328,1
11455,41,M,100000,0,5,High School,Management,2,8996.9434,23,391.1714,1
11456,40,M,120000,5,5,Partial High School,Professional,4,9088.0288,23,395.1316,1
11457,42,F,90000,0,0,Bachelors,Professional,3,9073.6859,24,378.0702,1
11458,42,F,100000,0,5,High School,Management,2,107.0638,11,9.733,0
11459,42,F,80000,0,0,Bachelors,Professional,3,8996.1699,24,374.8404,1
11460,37,M,90000,0,0,Bachelors,Professional,3,8991.9599,24,374.6649,1
11461,43,M,90000,0,0,Bachelors,Professional,3,8938.3894,25,357.5355,1
11462,43,F,110000,0,5,High School,Management,4,8968.5449,25,358.7417,1
11463,43,F,110000,0,5,High School,Management,4,52.9518,10,5.2951,0
11464,43,M,90000,0,0,Bachelors,Professional,4,8982.0039,25,359.2801,1
11465,44,M,90000,0,0,Bachelors,Professional,4,9014.6344,25,360.5853,1
11466,43,M,150000,0,5,Partial High School,Management,4,99.6603,4,24.915,0
11467,45,M,170000,1,5,Graduate Degree,Management,4,61.7366,7,8.8195,0
11468,40,F,40000,1,1,Bachelors,Skilled Manual,0,7690.6013,25,307.624,1
11469,42,M,10000,0,0,Partial High School,Manual,2,28.1555,1,28.1555,0
11470,41,M,20000,0,0,Partial High School,Manual,2,4800.2176,14,342.8726,1
11471,41,F,30000,0,0,Partial College,Clerical,1,59.659,1,59.659,0
11472,52,M,60000,3,2,Bachelors,Professional,2,9023.2314,28,322.2582,1
11473,34,F,20000,0,0,Partial High School,Manual,2,69.593,1,69.593,0
11474,35,M,20000,0,0,Partial High School,Manual,2,55.217,1,55.217,0
11475,36,M,30000,0,0,High School,Manual,1,76.7535,1,76.7535,0
11476,40,F,40000,1,1,Bachelors,Skilled Manual,0,59.659,1,59.659,0
11477,36,M,30000,0,0,High School,Manual,1,38.664,1,38.664,0
11478,36,M,30000,0,0,High School,Manual,1,59.659,1,59.659,0
11479,42,M,40000,1,1,Bachelors,Skilled Manual,0,5492.524,6,915.4206,1
11480,36,F,40000,1,1,Bachelors,Skilled Manual,0,5453.5727,8,681.6965,1
11481,42,F,40000,1,1,Bachelors,Skilled Manual,0,5500.7436,16,343.7964,1
11482,42,F,30000,0,0,High School,Manual,1,8998.0484,25,359.9219,1
11483,37,M,40000,1,1,Bachelors,Skilled Manual,1,5487.8607,8,685.9825,1
11484,37,M,40000,2,2,Partial College,Clerical,0,5508.8447,15,367.2563,1
11485,42,M,40000,2,2,Partial College,Clerical,0,7788.3718,25,311.5348,1
11486,38,F,10000,0,0,Partial High School,Manual,2,38.664,1,38.664,0
11487,43,F,10000,0,0,Partial High School,Manual,2,59.659,1,59.659,0
11488,43,M,20000,0,0,Partial High School,Manual,2,8939.8149,23,388.6876,1
11489,44,F,20000,0,0,Partial High School,Manual,2,8980.8989,24,374.2041,1
11490,44,M,20000,0,0,Partial High School,Manual,2,59.659,1,59.659,0
11491,38,M,20000,0,0,Partial High School,Manual,2,9014.6014,23,391.9391,1
11492,38,M,30000,0,0,High School,Manual,1,4866.5066,13,374.3466,1
11493,44,F,40000,2,2,Partial College,Clerical,0,7689.4743,23,334.3249,1
11494,44,M,40000,2,2,Partial College,Clerical,0,7706.0603,22,350.2754,1
11495,43,M,40000,2,2,Partial College,Clerical,1,15.448,1,15.448,0
11496,44,M,40000,2,2,Partial College,Clerical,2,7750.2383,25,310.0095,1
11497,39,F,40000,2,2,Partial College,Clerical,2,38.664,1,38.664,0
11498,41,M,40000,3,3,Partial College,Clerical,2,620.4921,12,51.7076,0
11499,40,M,40000,3,3,Partial College,Clerical,2,212.3922,3,70.7974,0
11500,40,F,40000,0,0,Graduate Degree,Skilled Manual,0,722.9698,13,55.613,0
11501,39,F,40000,3,3,Partial College,Clerical,2,963.8377,11,87.6216,0
11502,40,M,40000,4,4,Partial College,Clerical,1,1134.0525,13,87.2348,0
11503,84,M,50000,1,0,Graduate Degree,Skilled Manual,0,68.267,8,8.5333,0
11504,84,F,40000,1,0,Bachelors,Skilled Manual,1,49.25,1,49.25,0
11505,48,F,60000,0,0,Graduate Degree,Skilled Manual,0,935.6826,11,85.062,0
11506,49,M,60000,0,0,Graduate Degree,Skilled Manual,0,827.2047,11,75.2004,0
11507,48,F,60000,0,0,Graduate Degree,Skilled Manual,0,721.6328,12,60.136,0
11508,48,F,60000,0,0,Graduate Degree,Skilled Manual,0,85.3835,1,85.3835,0
11509,56,F,30000,1,0,Bachelors,Skilled Manual,1,216.9005,1,216.9005,0
11510,61,M,30000,1,0,Bachelors,Skilled Manual,1,285.2565,10,28.5256,0
11511,56,M,30000,1,0,Bachelors,Skilled Manual,1,38.675,1,38.675,0
11512,44,F,20000,3,0,Partial High School,Manual,2,2563.589,1,2563.589,1
11513,55,F,20000,3,0,Partial High School,Manual,2,954.665,1,954.665,1
11514,55,M,30000,1,0,High School,Clerical,1,44.189,1,44.189,0
11515,61,F,30000,1,0,High School,Clerical,1,6552.9043,21,312.043,1
11516,44,F,30000,1,0,High School,Clerical,1,6536.6719,22,297.1214,1
11517,61,F,40000,1,0,Partial College,Clerical,1,112.445,3,37.4816,0
11518,60,M,40000,1,0,Partial College,Clerical,1,90.8312,2,45.4156,0
11519,60,M,40000,1,0,Partial College,Clerical,1,836.7851,11,76.0713,0
11520,60,F,40000,1,0,Partial College,Clerical,1,909.3833,12,75.7819,0
11521,43,F,40000,1,0,Partial College,Clerical,1,49.25,9,5.4722,0
11522,48,M,80000,5,0,Graduate Degree,Skilled Manual,0,6506.5054,18,361.4725,1
11523,58,M,40000,1,0,Partial College,Clerical,1,2626.5409,1,2626.5409,1
11524,59,F,40000,1,0,Partial College,Clerical,1,46.7195,3,15.5731,0
11525,59,F,40000,1,0,Partial College,Clerical,1,6558.7829,18,364.3768,1
11526,47,F,40000,1,0,Partial College,Clerical,1,2626.5409,1,2626.5409,1
11527,59,F,40000,1,0,Partial College,Clerical,1,43.736,10,4.3736,0
11528,52,F,40000,1,0,Partial College,Clerical,1,6585.4798,18,365.8599,1
11529,57,M,40000,1,0,Partial College,Clerical,1,6568.3523,18,364.9084,1
11530,57,M,40000,1,0,Partial College,Clerical,1,634.0502,12,52.8375,0
11531,58,F,40000,1,0,Partial College,Clerical,1,6492.4829,19,341.7096,1
11532,58,F,40000,1,0,Partial College,Clerical,1,49.25,9,5.4722,0
11533,52,F,40000,1,0,Partial College,Clerical,1,41.2055,9,4.5783,0
11534,56,M,60000,4,0,Graduate Degree,Skilled Manual,0,6541.3018,18,363.4056,1
11535,57,M,60000,4,0,Graduate Degree,Skilled Manual,0,6540.7273,19,344.2488,1
11536,51,M,60000,4,0,Graduate Degree,Skilled Manual,0,6536.6719,19,344.0353,1
11537,57,M,60000,4,0,Graduate Degree,Skilled Manual,0,6489.9524,19,341.5764,1
11538,55,F,60000,4,0,Graduate Degree,Skilled Manual,0,6514.2403,19,342.8547,1
11539,50,M,60000,4,0,Graduate Degree,Skilled Manual,0,6627.4919,19,348.8153,1
11540,50,M,60000,4,0,Graduate Degree,Skilled Manual,0,6583.7891,19,346.5152,1
11541,56,M,60000,4,0,Graduate Degree,Skilled Manual,0,6600.4304,20,330.0215,1
11542,41,M,20000,1,1,Partial College,Manual,0,38.0895,1,38.0895,0
11543,47,F,20000,1,1,Partial College,Manual,1,59.659,1,59.659,0
11544,41,M,30000,1,0,Bachelors,Clerical,0,98.323,1,98.323,0
11545,47,M,30000,1,0,Bachelors,Clerical,0,59.659,1,59.659,0
11546,47,F,30000,1,1,Bachelors,Clerical,0,4928.7197,4,1232.1799,1
11547,41,F,40000,0,0,Graduate Degree,Clerical,0,5498.8997,8,687.3624,1
11548,46,M,40000,0,0,Graduate Degree,Clerical,0,7810.4388,24,325.4349,1
11549,41,F,40000,0,0,Bachelors,Clerical,0,7761.2663,25,310.4506,1
11550,41,F,40000,0,0,Bachelors,Clerical,0,5791.7784,15,386.1185,1
11551,42,M,10000,3,3,High School,Manual,1,59.659,1,59.659,0
11552,48,M,20000,1,1,Partial College,Manual,1,38.664,1,38.664,0
11553,47,F,20000,1,1,Partial College,Manual,1,23.7465,1,23.7465,0
11554,88,F,10000,4,0,High School,Manual,2,38.664,1,38.664,0
11555,83,F,40000,1,0,Bachelors,Clerical,0,38.664,1,38.664,0
11556,48,M,20000,1,1,Partial College,Manual,1,23.7465,1,23.7465,0
11557,48,F,30000,1,1,Bachelors,Clerical,0,23.7465,1,23.7465,0
11558,47,M,30000,1,1,Bachelors,Clerical,0,23.7465,1,23.7465,0
11559,42,M,30000,1,1,Bachelors,Clerical,1,38.664,1,38.664,0
11560,42,F,30000,1,1,Bachelors,Clerical,1,59.659,1,59.659,0
11561,48,F,10000,5,5,Partial High School,Manual,2,4800.2176,14,342.8726,1
11562,49,M,20000,1,1,High School,Manual,1,93.903,1,93.903,0
11563,49,M,20000,1,1,High School,Manual,1,59.659,1,59.659,0
11564,48,M,20000,1,1,High School,Manual,2,4827.8426,14,344.8459,1
11565,49,M,20000,2,2,High School,Manual,0,38.664,1,38.664,0
11566,47,F,40000,0,0,Bachelors,Clerical,0,1112.55,13,85.5807,0
11567,42,F,40000,0,0,Bachelors,Clerical,0,59.659,1,59.659,0
11568,48,F,20000,2,2,High School,Manual,0,7502.3531,21,357.2549,1
11569,43,M,30000,1,1,Bachelors,Clerical,1,38.664,1,38.664,0
11570,49,F,30000,1,1,Bachelors,Skilled Manual,2,4852.5077,13,373.2698,1
11571,49,M,30000,1,1,Bachelors,Skilled Manual,2,4851.7011,4,1212.9252,1
11572,43,M,30000,1,1,Bachelors,Skilled Manual,2,4917.6587,4,1229.4146,1
11573,44,F,20000,2,2,High School,Manual,1,38.664,1,38.664,0
11574,49,F,20000,2,2,High School,Manual,1,38.664,1,38.664,0
11575,50,M,20000,2,2,High School,Manual,2,7520.761,21,358.1314,1
11576,50,M,30000,1,1,Bachelors,Skilled Manual,2,4957.4827,4,1239.3706,1
11577,49,F,30000,1,1,Bachelors,Skilled Manual,2,4800.2176,4,1200.0544,1
11578,50,F,10000,3,2,Partial High School,Manual,2,4869.0607,5,973.8121,1
11579,39,M,20000,3,3,High School,Manual,1,48.598,1,48.598,0
11580,81,M,30000,1,0,Bachelors,Skilled Manual,1,38.664,1,38.664,0
11581,48,F,40000,0,0,Bachelors,Professional,0,262.0955,10,26.2095,0
11582,46,F,30000,2,2,Partial College,Clerical,0,4838.8816,4,1209.7204,1
11583,49,F,30000,2,2,Partial College,Clerical,0,4841.4357,5,968.2871,1
11584,49,M,40000,1,0,Bachelors,Skilled Manual,0,9.934,1,9.934,0
11585,44,F,40000,1,0,Bachelors,Skilled Manual,0,55.239,1,55.239,0
11586,49,M,40000,1,0,Bachelors,Skilled Manual,0,9.934,1,9.934,0
11587,45,M,30000,2,2,Partial College,Clerical,2,5017.1181,6,836.1863,1
11588,50,F,30000,2,2,Partial College,Clerical,2,4827.8426,7,689.6918,1
11589,45,F,40000,1,0,Bachelors,Skilled Manual,0,16.553,1,16.553,0
11590,40,F,30000,2,2,Partial College,Clerical,2,4844.3956,6,807.3992,1
11591,52,F,30000,3,3,Partial College,Clerical,0,6514.2403,29,224.6289,1
11592,36,M,20000,0,0,High School,Manual,1,6492.4829,29,223.8787,1
11593,38,M,20000,0,0,High School,Manual,1,6528.6164,30,217.6205,1
11594,35,M,20000,4,4,High School,Manual,2,98.323,1,98.323,0
11595,36,M,20000,5,5,High School,Manual,3,38.664,1,38.664,0
11596,51,M,40000,1,0,Bachelors,Skilled Manual,0,55.217,1,55.217,0
11597,37,F,30000,3,3,Partial College,Clerical,2,38.664,1,38.664,0
11598,37,F,30000,3,3,Partial College,Clerical,3,5026.3132,13,386.6394,1
11599,37,F,20000,0,0,High School,Manual,1,6582.7284,30,219.4242,1
11600,38,F,30000,0,0,Partial College,Clerical,1,38.664,1,38.664,0
11601,37,M,30000,0,0,Partial College,Clerical,1,6555.1034,30,218.5034,1
11602,38,M,30000,0,0,Partial College,Clerical,1,38.664,1,38.664,0
11603,38,M,30000,0,0,Partial College,Clerical,1,7477.688,22,339.8949,1
11604,38,M,30000,0,0,Partial College,Clerical,1,7498.661,22,340.8482,1
11605,38,F,20000,0,0,High School,Manual,1,4800.2176,12,400.0181,1
11606,34,F,10000,0,0,Partial High School,Manual,2,6544.0644,30,218.1354,1
11607,34,M,20000,0,0,High School,Manual,1,6534.1304,30,217.8043,1
11608,39,M,20000,0,0,High School,Manual,1,38.664,1,38.664,0
11609,39,M,30000,0,0,Partial College,Clerical,1,7593.68,23,330.16,1
11610,40,M,30000,0,0,Partial College,Clerical,1,7499.016,23,326.0441,1
11611,35,M,20000,0,0,Partial High School,Manual,1,6489.9524,30,216.3317,1
11612,35,M,20000,0,0,Partial High School,Manual,2,7508.6059,22,341.3002,1
11613,39,F,30000,0,0,Partial College,Clerical,1,4841.4357,12,403.4529,1
11614,39,F,30000,0,0,Partial College,Clerical,1,4904.0546,12,408.6712,1
11615,39,M,40000,1,1,Bachelors,Skilled Manual,0,5752.3094,15,383.4872,1
11616,40,F,40000,1,1,Bachelors,Skilled Manual,0,5805.2833,15,387.0188,1
11617,56,M,60000,4,0,Graduate Degree,Skilled Manual,0,6558.7829,20,327.9391,1
11618,56,M,60000,4,0,Graduate Degree,Skilled Manual,0,2618.806,1,2618.806,1
11619,42,F,50000,0,0,Graduate Degree,Skilled Manual,0,701.4996,11,63.7726,0
11620,42,F,50000,0,0,Graduate Degree,Skilled Manual,0,49.25,6,8.2083,0
11621,42,F,50000,0,0,Graduate Degree,Skilled Manual,0,136.1804,3,45.3934,0
11622,41,M,50000,0,0,Graduate Degree,Skilled Manual,0,147.7939,3,49.2646,0
11623,42,F,50000,1,0,Graduate Degree,Skilled Manual,0,6572.8054,20,328.6402,1
11624,36,M,50000,1,0,Graduate Degree,Skilled Manual,0,6517.5774,20,325.8788,1
11625,42,M,50000,1,0,Graduate Degree,Skilled Manual,0,6534.1414,20,326.707,1
11626,42,F,50000,1,0,Graduate Degree,Skilled Manual,0,6584.4078,20,329.2203,1
11627,42,M,60000,1,0,Graduate Degree,Skilled Manual,0,55.5043,4,13.876,0
11628,43,F,40000,1,0,Graduate Degree,Skilled Manual,0,6492.4829,19,341.7096,1
11629,44,M,40000,4,4,High School,Skilled Manual,3,6552.9043,20,327.6452,1
11630,43,F,60000,1,0,Graduate Degree,Skilled Manual,0,6556.2524,20,327.8126,1
11631,44,M,60000,1,1,Graduate Degree,Skilled Manual,0,781.789,11,71.0717,0
11632,38,F,60000,1,1,Graduate Degree,Skilled Manual,0,1107.3109,13,85.1777,0
11633,43,M,40000,1,1,Bachelors,Skilled Manual,0,85.3835,3,28.4611,0
11634,43,M,60000,1,0,Graduate Degree,Skilled Manual,0,43.736,2,21.868,0
11635,37,M,60000,1,0,Graduate Degree,Skilled Manual,0,46.7195,8,5.8399,0
11636,42,F,60000,1,0,Graduate Degree,Professional,0,85.3835,5,17.0767,0
11637,37,F,70000,1,0,Graduate Degree,Professional,0,43.736,1,43.736,0
